npi,provider_type,state,entity_code,anomaly_score_raw,isolation_forest_anomaly_flag,risk_score_0_100,risk_category,lof_anomaly_flag,leie_excluded_match,top_risk_reasons
1003043621,Obstetrics & Gynecology,RI,I,-0.1519546414318974,0,12.46,Low,0,0,unusually high year-over-year beneficiary count change (z=14.3 vs. population median); unusually high year-over-year payment change (z=13.1 vs. population median); unusually high year-over-year service volume change (z=12.5 vs. population median)
1003015140,Nurse Practitioner,MN,I,-0.15195049155233215,0,12.46,Low,0,0,unusually low year-over-year payment-per-service change (z=-7.5 vs. population median); unusually low year-over-year payment change (z=-6.1 vs. population median); unusually low year-over-year beneficiary count change (z=-6.0 vs. population median)
1003159856,Family Practice,TX,I,-0.15198328157089486,0,12.45,Low,0,0,unusually high total Medicare payment received (z=5.7 vs. population median); unusually high 5-year average total payment (z=5.4 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=5.1 vs. population median)
1003099953,Hospitalist,IL,I,-0.15202975681245234,0,12.44,Low,0,0,unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.5 vs. population median); unusually high 5-year average service concentration (HHI) (z=3.7 vs. population median)
1003087248,Emergency Medicine,KY,I,-0.15214056727756936,0,12.42,Low,0,0,unusually high total submitted charges (z=11.8 vs. population median); unusually high submitted charge per service (z=10.1 vs. population median); unusually high total Medicare payment received (z=3.4 vs. population median)
1003088436,Registered Dietitian or Nutrition Professional,WI,I,-0.15211248079054496,0,12.42,Low,0,0,unusually high service-concentration deviation from specialty peers (z=5.8 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high 5-year average service concentration (HHI) (z=3.9 vs. population median)
1003045410,Nurse Practitioner,MS,I,-0.15214539445111808,0,12.42,Low,0,0,unusually high multi-year service-volume trend (z=8.6 vs. population median); unusually high year-over-year payment-per-service change (z=5.5 vs. population median); unusually high multi-year payment trend (z=5.2 vs. population median)
1003098989,Hospitalist,WI,I,-0.15216584319463267,0,12.41,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=5.9 vs. population median); unusually high submitted charge per service (z=5.7 vs. population median); unusually high service concentration (HHI) across billing codes (z=3.1 vs. population median)
1003132663,Pathology,TX,I,-0.15220353304998813,0,12.4,Low,0,0,unusually high 5-year average total services (z=3.8 vs. population median); unusually high total services billed (z=3.5 vs. population median); unusually high total submitted charges (z=3.3 vs. population median)
1003116674,Internal Medicine,CA,I,-0.15226189431663778,0,12.39,Low,0,0,unusually high total beneficiaries served (z=6.9 vs. population median); unusually high total Medicare payment received (z=6.3 vs. population median); unusually high 5-year average total payment (z=5.4 vs. population median)
1003121237,Anesthesiology,TX,I,-0.15230782688087513,0,12.38,Low,0,0,unusually high year-over-year payment change (z=10.6 vs. population median); unusually high year-over-year service volume change (z=7.0 vs. population median); unusually high year-over-year beneficiary count change (z=6.9 vs. population median)
1003130972,Ophthalmology,NY,I,-0.15258138407281113,0,12.31,Low,0,0,unusually high service-concentration deviation from specialty peers (z=3.5 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.9 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-1.8 vs. population median)
1003048083,Registered Dietitian or Nutrition Professional,PA,I,-0.15259635295660617,0,12.31,Low,0,0,unusually high service-concentration deviation from specialty peers (z=5.8 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high 5-year average service concentration (HHI) (z=4.2 vs. population median)
1003005430,"Psychologist, Clinical",IL,I,-0.15264111897991445,0,12.3,Low,0,0,unusually high 5-year average services per beneficiary (z=15.2 vs. population median); unusually high services per beneficiary (z=13.8 vs. population median); unusually high 5-year average service concentration (HHI) (z=3.5 vs. population median)
1003107855,Family Practice,OK,I,-0.15265047004379612,0,12.29,Low,0,0,unusually low year-over-year beneficiary count change (z=-4.5 vs. population median); unusually low year-over-year payment change (z=-4.3 vs. population median); unusually low year-over-year service volume change (z=-3.9 vs. population median)
1003131657,Ophthalmology,IL,I,-0.15272071262121933,0,12.28,Low,0,0,unusually low multi-year payment trend (z=-2.9 vs. population median); unusually low year-over-year beneficiary count change (z=-2.9 vs. population median); unusually low multi-year service-volume trend (z=-2.8 vs. population median)
1003109752,Family Practice,CA,I,-0.15276425524706339,0,12.27,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=4.4 vs. population median); unusually high allowed-to-charge ratio (z=4.1 vs. population median); unusually high payment-to-charge ratio (z=4.0 vs. population median)
1003028101,Podiatry,NY,I,-0.15275861590989176,0,12.27,Low,0,0,unusually high services per beneficiary (z=5.8 vs. population median); unusually high 5-year average services per beneficiary (z=4.4 vs. population median); unusually high 5-year average payment-to-charge ratio (z=4.3 vs. population median)
1003127291,Emergency Medicine,PA,I,-0.1527385787116613,0,12.27,Low,0,0,unusually high submitted charge per service (z=10.7 vs. population median); unusually high total submitted charges (z=7.7 vs. population median); unusually high 5-year average payment per service (z=2.6 vs. population median)
1003059445,Family Practice,GA,I,-0.15289313276690975,0,12.24,Low,0,0,unusually high service-concentration deviation from specialty peers (z=8.1 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high 5-year average service concentration (HHI) (z=3.4 vs. population median)
1003077058,Emergency Medicine,FL,I,-0.15289047319245197,0,12.24,Low,0,0,unusually high submitted charge per service (z=8.1 vs. population median); unusually high year-over-year payment-per-service change (z=5.3 vs. population median); unusually high service-concentration deviation from specialty peers (z=3.6 vs. population median)
1003159435,Physical Therapist in Private Practice,CO,I,-0.1528888302122074,0,12.24,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=6.1 vs. population median); unusually high payment-per-service deviation from specialty peers (z=5.1 vs. population median); unusually low services-per-beneficiary deviation from specialty peers (z=-2.2 vs. population median)
1003003609,Nephrology,TX,I,-0.15295831948403799,0,12.22,Low,0,0,unusually high 5-year average total payment (z=7.1 vs. population median); unusually high total Medicare payment received (z=6.0 vs. population median); unusually high total services billed (z=4.3 vs. population median)
1003111519,Endocrinology,CA,I,-0.15298264644621157,0,12.21,Low,0,0,unusually high multi-year service-volume trend (z=14.4 vs. population median); unusually high multi-year payment trend (z=12.5 vs. population median); unusually high total submitted charges (z=4.5 vs. population median)
1003083759,Family Practice,FL,I,-0.1530367452493731,0,12.2,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=7.5 vs. population median); unusually high service-concentration deviation from specialty peers (z=5.1 vs. population median); unusually high submitted charge per service (z=3.9 vs. population median)
1003118654,Certified Registered Nurse Anesthetist (CRNA),TX,I,-0.15303829744857173,0,12.2,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=17.6 vs. population median); unusually high submitted charge per service (z=6.4 vs. population median); unusually high year-over-year beneficiary count change (z=4.9 vs. population median)
1003143934,"Psychologist, Clinical",NY,I,-0.15311418737227755,0,12.18,Low,0,0,unusually high services per beneficiary (z=5.0 vs. population median); unusually high 5-year average services per beneficiary (z=4.4 vs. population median); unusually high allowed-to-charge ratio (z=3.8 vs. population median)
1003042342,Pulmonary Disease,CA,I,-0.15313587564303105,0,12.18,Low,0,0,unusually high total Medicare payment received (z=13.1 vs. population median); unusually high 5-year average total payment (z=10.4 vs. population median); unusually high total submitted charges (z=10.1 vs. population median)
1003112145,Clinical Laboratory,AL,O,-0.15311115154416838,0,12.18,Low,0,0,unusually low 5-year average payment per service (z=-2.5 vs. population median); unusually low payment per service (z=-2.3 vs. population median); unusually high total beneficiaries served (z=2.0 vs. population median)
1003124280,Gastroenterology,IL,I,-0.15321134411884757,0,12.16,Low,0,0,unusually high submitted charge per service (z=10.5 vs. population median); unusually high total submitted charges (z=6.6 vs. population median); unusually high charge-per-service deviation from specialty peers (z=5.7 vs. population median)
1003150715,Gastroenterology,FL,I,-0.15330022184471143,0,12.14,Low,0,0,unusually high total submitted charges (z=5.1 vs. population median); unusually high total Medicare payment received (z=3.7 vs. population median); unusually high 5-year average total payment (z=3.5 vs. population median)
1003132978,Diagnostic Radiology,OK,I,-0.15333732798291616,0,12.13,Low,0,0,unusually high payment-per-service deviation from specialty peers (z=5.1 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=4.0 vs. population median); unusually low year-over-year beneficiary count change (z=-2.2 vs. population median)
1003036765,Physical Therapist in Private Practice,CA,I,-0.15341662185942712,0,12.11,Low,0,0,unusually high 5-year average services per beneficiary (z=19.9 vs. population median); unusually high services per beneficiary (z=17.9 vs. population median); unusually high total services billed (z=3.7 vs. population median)
1003050972,Pulmonary Disease,TN,I,-0.15340908250498358,0,12.11,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=6.7 vs. population median); unusually high submitted charge per service (z=5.3 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-3.4 vs. population median)
1003027582,Radiation Oncology,ND,I,-0.15347279714353745,0,12.1,Low,0,0,unusually high services per beneficiary (z=6.7 vs. population median); unusually high total submitted charges (z=6.2 vs. population median); unusually high 5-year average services per beneficiary (z=4.8 vs. population median)
1003100645,Family Practice,CA,I,-0.153475975798314,0,12.1,Low,0,0,unusually high year-over-year payment change (z=4.1 vs. population median); unusually high year-over-year beneficiary count change (z=3.5 vs. population median); unusually high year-over-year service volume change (z=3.2 vs. population median)
1003155847,Hospice and Palliative Care,CO,I,-0.1534649164904729,0,12.1,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=7.9 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-3.4 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-2.6 vs. population median)
1003010406,Geriatric Medicine,NY,I,-0.15345406904923353,0,12.1,Low,0,0,unusually low year-over-year payment-per-service change (z=-3.4 vs. population median); unusually high year-over-year beneficiary count change (z=3.3 vs. population median); unusually high year-over-year service volume change (z=3.3 vs. population median)
1003007170,Cardiology,IL,I,-0.15349263778275035,0,12.09,Low,0,0,unusually high total beneficiaries served (z=6.1 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=5.0 vs. population median); unusually high total Medicare payment received (z=4.4 vs. population median)
1003127101,Psychiatry,DE,I,-0.1535380614394909,0,12.08,Low,0,0,unusually high 5-year average services per beneficiary (z=14.6 vs. population median); unusually high services per beneficiary (z=13.4 vs. population median); unusually high year-over-year beneficiary count change (z=11.0 vs. population median)
1003135781,Nurse Practitioner,PA,I,-0.15380693565540648,0,12.02,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.0 vs. population median)
1003129123,Optometry,PA,I,-0.1537804964784114,0,12.02,Low,0,0,unusually high allowed-to-charge ratio (z=2.8 vs. population median); unusually low multi-year service-volume trend (z=-2.3 vs. population median); unusually high payment-to-charge ratio (z=2.2 vs. population median)
1003121104,"Psychologist, Clinical",IN,I,-0.15384092015968648,0,12.01,Low,0,0,unusually high multi-year service-volume trend (z=20.5 vs. population median); unusually high multi-year payment trend (z=15.5 vs. population median); unusually high services per beneficiary (z=7.3 vs. population median)
1003096959,Physician Assistant,WY,I,-0.15381423891497115,0,12.01,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=9.3 vs. population median); unusually high submitted charge per service (z=8.3 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-2.8 vs. population median)
1003149162,Nurse Practitioner,CA,I,-0.15388594468000744,0,12.0,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.0 vs. population median)
1003073776,Internal Medicine,RI,I,-0.15386376126952672,0,12.0,Low,0,0,unusually high payment-per-service deviation from specialty peers (z=5.5 vs. population median); unusually high 5-year average payment per service (z=3.9 vs. population median); unusually high payment per service (z=3.6 vs. population median)
1003075060,Physical Medicine and Rehabilitation,IL,I,-0.15390188287136458,0,11.99,Low,0,0,unusually high 5-year average total payment (z=11.6 vs. population median); unusually high 5-year average total services (z=8.2 vs. population median); unusually high total Medicare payment received (z=7.5 vs. population median)
1003079757,Dermatology,PR,I,-0.15389974528614142,0,11.99,Low,0,0,unusually high allowed-to-charge ratio (z=4.8 vs. population median); unusually high payment-to-charge ratio (z=3.5 vs. population median); unusually high 5-year average payment-to-charge ratio (z=3.4 vs. population median)
1003158767,Cardiology,FL,I,-0.15390054980660078,0,11.99,Low,0,0,unusually high total beneficiaries served (z=5.3 vs. population median); unusually high total Medicare payment received (z=3.8 vs. population median); unusually high 5-year average total payment (z=3.6 vs. population median)
1003014077,Podiatry,OK,I,-0.15394635723499972,0,11.98,Low,0,0,unusually high multi-year payment trend (z=10.0 vs. population median); unusually high year-over-year service volume change (z=8.3 vs. population median); unusually high multi-year service-volume trend (z=8.2 vs. population median)
1003141029,Podiatry,MA,I,-0.15395589549072441,0,11.98,Low,0,0,unusually high allowed-to-charge ratio (z=2.5 vs. population median); unusually high service-concentration deviation from specialty peers (z=2.3 vs. population median); unusually low payment-per-service deviation from specialty peers (z=-2.2 vs. population median)
1003118068,Hospitalist,NY,I,-0.15399236923625104,0,11.97,Low,0,0,unusually high year-over-year service volume change (z=2.6 vs. population median); unusually high year-over-year beneficiary count change (z=2.6 vs. population median); unusually high payment per service (z=1.9 vs. population median)
1003160888,Physician Assistant,CA,I,-0.1539857018961367,0,11.97,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-10.8 vs. population median); unusually high charge-per-service deviation from specialty peers (z=3.9 vs. population median); unusually high submitted charge per service (z=3.6 vs. population median)
1003077355,Surgical Oncology,TX,I,-0.15400430762656264,0,11.97,Low,0,0,unusually high submitted charge per service (z=5.5 vs. population median); unusually high payment per service (z=4.5 vs. population median); unusually high 5-year average payment per service (z=4.2 vs. population median)
1003159419,Thoracic Surgery,PA,I,-0.15403348712887294,0,11.96,Low,0,0,unusually low charge-per-service deviation from specialty peers (z=-3.5 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=3.0 vs. population median); unusually low 5-year average service concentration (HHI) (z=-1.8 vs. population median)
1003158122,Nurse Practitioner,MA,I,-0.15406458255937705,0,11.95,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.0 vs. population median)
1003000530,Internal Medicine,PA,I,-0.15409618233249528,0,11.95,Low,0,0,unusually high total beneficiaries served (z=4.1 vs. population median); unusually high total Medicare payment received (z=4.1 vs. population median); unusually high 5-year average total payment (z=3.6 vs. population median)
1003113242,Physical Therapist in Private Practice,IN,I,-0.1540665966249532,0,11.95,Low,0,0,unusually high services per beneficiary (z=17.1 vs. population median); unusually high 5-year average services per beneficiary (z=15.5 vs. population median); unusually high services per billing code (z=6.5 vs. population median)
1003035122,Family Practice,IL,I,-0.15413750231290074,0,11.94,Low,0,0,unusually high year-over-year service volume change (z=3.5 vs. population median); unusually high multi-year service-volume trend (z=3.5 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=3.3 vs. population median)
1003135245,Psychiatry,OH,I,-0.1541197185788148,0,11.94,Low,0,0,unusually low year-over-year payment change (z=-4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually low year-over-year service volume change (z=-4.4 vs. population median)
1003062258,Vascular Surgery,KY,I,-0.15414814910278885,0,11.93,Low,1,0,unusually low year-over-year payment-per-service change (z=-8.3 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=5.3 vs. population median); unusually high 5-year average total payment (z=4.4 vs. population median)
1003020777,Physical Therapist in Private Practice,IL,I,-0.15421327046947098,0,11.92,Low,0,0,unusually high 5-year average services per beneficiary (z=36.8 vs. population median); unusually high services per beneficiary (z=22.0 vs. population median); unusually high services per billing code (z=5.6 vs. population median)
1003034760,Surgical Oncology,FL,I,-0.15437602077803614,0,11.88,Low,0,0,unusually high 5-year average payment per service (z=5.0 vs. population median); unusually low standardized-amount-to-payment ratio (z=-4.8 vs. population median); unusually low year-over-year payment-per-service change (z=-4.1 vs. population median)
1003092198,"Psychologist, Clinical",IN,I,-0.15445161953259728,0,11.86,Low,0,0,unusually high 5-year average payment-to-charge ratio (z=3.3 vs. population median); unusually high payment-to-charge ratio (z=3.1 vs. population median); unusually high allowed-to-charge ratio (z=3.0 vs. population median)
1003147786,Certified Registered Nurse Anesthetist (CRNA),TX,I,-0.1545413813906259,0,11.84,Low,0,0,unusually high submitted charge per service (z=5.4 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-2.5 vs. population median); unusually low payment-to-charge ratio (z=-2.3 vs. population median)
1003019621,Pulmonary Disease,OR,I,-0.15459220108883343,0,11.83,Low,0,0,unusually low year-over-year payment change (z=-4.5 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.4 vs. population median); unusually low year-over-year beneficiary count change (z=-4.2 vs. population median)
1003160516,Emergency Medicine,FL,I,-0.1545731209013007,0,11.83,Low,0,0,unusually high submitted charge per service (z=6.3 vs. population median); unusually high 5-year average payment per service (z=3.6 vs. population median); unusually high payment per service (z=3.4 vs. population median)
1003042961,Nurse Practitioner,AZ,I,-0.15473098705792754,0,11.79,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=7.1 vs. population median); unusually low standardized-amount-to-payment ratio (z=-5.1 vs. population median); unusually high submitted charge per service (z=4.4 vs. population median)
1003064791,Anesthesiology,FL,I,-0.15480661798230633,0,11.78,Low,0,0,unusually high multi-year payment trend (z=12.5 vs. population median); unusually high multi-year service-volume trend (z=10.2 vs. population median); unusually high submitted charge per service (z=6.4 vs. population median)
1003140179,Certified Registered Nurse Anesthetist (CRNA),TN,I,-0.1548256341630027,0,11.77,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=25.4 vs. population median); unusually high submitted charge per service (z=4.4 vs. population median); unusually high total submitted charges (z=2.0 vs. population median)
1003132549,Urology,IL,I,-0.1549221081268627,0,11.75,Low,0,0,unusually high total submitted charges (z=5.7 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=5.0 vs. population median); unusually high total beneficiaries served (z=4.7 vs. population median)
1003055617,Nurse Practitioner,MS,I,-0.1549484151616844,0,11.74,Low,0,0,unusually high year-over-year payment-per-service change (z=10.9 vs. population median); unusually high multi-year payment trend (z=6.9 vs. population median); unusually high payment-per-service deviation from specialty peers (z=3.9 vs. population median)
1003056516,Ophthalmology,CA,I,-0.155006667386983,0,11.73,Low,0,0,unusually high total Medicare payment received (z=7.7 vs. population median); unusually high total beneficiaries served (z=6.6 vs. population median); unusually high 5-year average total payment (z=5.7 vs. population median)
1003034034,Ophthalmology,NJ,I,-0.1550918642030512,0,11.71,Low,0,0,unusually high total submitted charges (z=10.9 vs. population median); unusually high total Medicare payment received (z=10.6 vs. population median); unusually high 5-year average total payment (z=9.0 vs. population median)
1003075920,Pathology,NY,I,-0.15507467983612439,0,11.71,Low,0,0,unusually high multi-year payment trend (z=4.6 vs. population median); unusually high multi-year service-volume trend (z=4.2 vs. population median); unusually high total services billed (z=3.8 vs. population median)
1003110677,Mammography Center,NC,O,-0.15508548328769844,0,11.71,Low,0,0,unusually high submitted charge per service (z=2.6 vs. population median); unusually high services per billing code (z=2.0 vs. population median); unusually low allowed-to-charge ratio (z=-1.6 vs. population median)
1003043340,Dermatology,CA,I,-0.1551712619631837,0,11.69,Low,0,0,unusually high total services billed (z=8.6 vs. population median); unusually high total beneficiaries served (z=7.8 vs. population median); unusually high total Medicare payment received (z=7.4 vs. population median)
1003015728,Anesthesiology,GA,I,-0.15514230429575143,0,11.69,Low,0,0,unusually high submitted charge per service (z=10.0 vs. population median); unusually high total submitted charges (z=2.5 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-2.4 vs. population median)
1003011636,Optometry,MD,I,-0.15534900363194193,0,11.64,Low,0,0,unusually low year-over-year payment-per-service change (z=-3.9 vs. population median); unusually low year-over-year payment change (z=-3.3 vs. population median); unusually high allowed-to-charge ratio (z=3.2 vs. population median)
1003009580,Nurse Practitioner,TX,I,-0.1553569261226722,0,11.64,Low,1,0,unusually high 5-year average services per beneficiary (z=22.6 vs. population median); unusually high year-over-year payment-per-service change (z=9.0 vs. population median); unusually high 5-year average total services (z=5.1 vs. population median)
1003044017,Internal Medicine,NY,I,-0.1553640750799547,0,11.64,Low,0,0,unusually high year-over-year beneficiary count change (z=6.2 vs. population median); unusually high year-over-year service volume change (z=5.5 vs. population median); unusually high charge-per-service deviation from specialty peers (z=5.5 vs. population median)
1003158130,Internal Medicine,NY,I,-0.1554238108374309,0,11.63,Low,0,0,unusually low standardized-amount-to-payment ratio (z=-4.1 vs. population median); unusually high payment-per-service deviation from specialty peers (z=3.0 vs. population median); unusually high charge-per-service deviation from specialty peers (z=2.3 vs. population median)
1003128216,Certified Registered Nurse Anesthetist (CRNA),DE,I,-0.15544131580243936,0,11.62,Low,0,0,unusually high submitted charge per service (z=6.3 vs. population median); unusually low year-over-year beneficiary count change (z=-5.3 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median)
1003154337,Cardiology,VA,I,-0.15546030912015646,0,11.62,Low,0,0,unusually high total beneficiaries served (z=5.4 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=3.8 vs. population median); unusually high total Medicare payment received (z=3.1 vs. population median)
1003082785,Internal Medicine,OH,I,-0.15545388021234852,0,11.62,Low,0,0,unusually high total Medicare payment received (z=9.8 vs. population median); unusually high 5-year average total payment (z=8.8 vs. population median); unusually high services per billing code (z=6.6 vs. population median)
1003135229,Physician Assistant,NE,I,-0.15554496519260586,0,11.6,Low,0,0,unusually high total services billed (z=6.3 vs. population median); unusually high total beneficiaries served (z=6.3 vs. population median); unusually high 5-year average total services (z=5.8 vs. population median)
1003147976,Nurse Practitioner,NJ,I,-0.15573094526302267,0,11.55,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=8.2 vs. population median); unusually high submitted charge per service (z=5.2 vs. population median); unusually high payment-per-service deviation from specialty peers (z=2.4 vs. population median)
1003049792,Psychiatry,IL,I,-0.15579827473986374,0,11.54,Low,0,0,unusually high 5-year average services per beneficiary (z=7.3 vs. population median); unusually high services per beneficiary (z=5.8 vs. population median); unusually high payment-to-charge ratio (z=3.7 vs. population median)
1003097155,Nurse Practitioner,TX,I,-0.15581281184328477,0,11.53,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=13.0 vs. population median); unusually high services per beneficiary (z=10.1 vs. population median); unusually high 5-year average services per beneficiary (z=7.6 vs. population median)
1003100629,Internal Medicine,IL,I,-0.15588233705101157,0,11.52,Low,0,0,unusually high multi-year payment trend (z=6.6 vs. population median); unusually high multi-year service-volume trend (z=4.8 vs. population median); unusually high total Medicare payment received (z=3.0 vs. population median)
1003058454,Nurse Practitioner,IN,I,-0.15600708356546372,0,11.49,Low,0,0,unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high 5-year average service concentration (HHI) (z=4.5 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.0 vs. population median)
1003094772,Certified Registered Nurse Anesthetist (CRNA),OH,I,-0.15614206543095338,0,11.45,Low,0,0,unusually high submitted charge per service (z=11.2 vs. population median); unusually high multi-year service-volume trend (z=7.8 vs. population median); unusually high multi-year payment trend (z=7.3 vs. population median)
1003063538,Nurse Practitioner,FL,I,-0.15615675993302963,0,11.45,Low,0,0,unusually high multi-year service-volume trend (z=6.4 vs. population median); unusually high multi-year payment trend (z=3.6 vs. population median); unusually low year-over-year payment change (z=-3.3 vs. population median)
1003100652,Nurse Practitioner,MD,I,-0.1562375798640459,0,11.43,Low,0,0,unusually high standardized-amount-to-payment ratio (z=8.7 vs. population median); unusually high 5-year average total services (z=4.3 vs. population median); unusually low year-over-year beneficiary count change (z=-3.7 vs. population median)
1003092032,Anesthesiology,VA,I,-0.1563389008772995,0,11.41,Low,0,0,unusually high submitted charge per service (z=10.5 vs. population median); unusually high total submitted charges (z=4.1 vs. population median); unusually low 5-year average payment-to-charge ratio (z=-2.5 vs. population median)
1003129925,Nurse Practitioner,CA,I,-0.1563402721223227,0,11.41,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=6.4 vs. population median); unusually high submitted charge per service (z=4.0 vs. population median); unusually high multi-year payment trend (z=3.8 vs. population median)
1003038738,Psychiatry,FL,I,-0.15630528128952997,0,11.41,Low,0,0,unusually high 5-year average services per beneficiary (z=4.0 vs. population median); unusually high 5-year average service concentration (HHI) (z=3.4 vs. population median); unusually high services per beneficiary (z=3.2 vs. population median)
1003038647,Certified Registered Nurse Anesthetist (CRNA),FL,I,-0.15635208544493606,0,11.4,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=8.5 vs. population median); unusually high submitted charge per service (z=5.0 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median)
1003139445,Internal Medicine,CA,I,-0.1564049164079691,0,11.39,Low,0,0,unusually high total Medicare payment received (z=4.7 vs. population median); unusually high 5-year average total payment (z=4.5 vs. population median); unusually low standardized-amount-to-payment ratio (z=-3.3 vs. population median)
1003042920,Diagnostic Radiology,OH,I,-0.15646337221618722,0,11.38,Low,0,0,unusually high total beneficiaries served (z=9.9 vs. population median); unusually high 5-year average total services (z=8.9 vs. population median); unusually high total services billed (z=6.4 vs. population median)
1003042490,Nephrology,NJ,I,-0.15653482023176168,0,11.36,Low,0,0,unusually high total Medicare payment received (z=10.9 vs. population median); unusually high 5-year average total payment (z=9.9 vs. population median); unusually high total submitted charges (z=8.6 vs. population median)
1003075276,Nephrology,OH,I,-0.15654348537924978,0,11.36,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=7.4 vs. population median); unusually high submitted charge per service (z=4.1 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-2.8 vs. population median)
1003047689,Physical Therapist in Private Practice,CA,I,-0.15653514622733455,0,11.36,Low,0,0,unusually high services per beneficiary (z=17.2 vs. population median); unusually high 5-year average services per beneficiary (z=16.4 vs. population median); unusually high payment-per-service deviation from specialty peers (z=2.7 vs. population median)
1003013723,Internal Medicine,OK,I,-0.15652076005157145,0,11.36,Low,0,0,unusually high total beneficiaries served (z=4.6 vs. population median); unusually high total Medicare payment received (z=3.6 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=3.5 vs. population median)
1003117516,Nurse Practitioner,CO,I,-0.1565583147928049,0,11.35,Low,0,0,unusually low payment-per-service deviation from specialty peers (z=-2.5 vs. population median); unusually low payment-to-charge-ratio deviation from specialty peers (z=-2.2 vs. population median); unusually low 5-year average payment per service (z=-2.0 vs. population median)
1003158353,Nurse Practitioner,CA,I,-0.15656187074961353,0,11.35,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.0 vs. population median)
1003158460,Physician Assistant,CT,I,-0.15656649748089035,0,11.35,Low,0,0,unusually high total beneficiaries served (z=2.9 vs. population median); unusually high total services billed (z=2.3 vs. population median); unusually high 5-year average total services (z=2.3 vs. population median)
1003131889,Obstetrics & Gynecology,KY,I,-0.15665021097575044,0,11.33,Low,0,0,unusually high year-over-year beneficiary count change (z=3.8 vs. population median); unusually high year-over-year service volume change (z=3.4 vs. population median); unusually high year-over-year payment change (z=3.0 vs. population median)
1003009358,Interventional Cardiology,FL,I,-0.15671115672288793,0,11.32,Low,0,0,unusually high multi-year payment trend (z=13.6 vs. population median); unusually high multi-year service-volume trend (z=6.8 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=4.5 vs. population median)
1003122714,Physical Medicine and Rehabilitation,FL,I,-0.15677711588708504,0,11.3,Low,0,0,unusually high services per billing code (z=18.0 vs. population median); unusually high total Medicare payment received (z=10.8 vs. population median); unusually high total services billed (z=8.0 vs. population median)
